"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72408013739","2020-05-15T20:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.86","57","76","0.00","","","","52","29.86","SCT:04 150","29.83","10.00","65","200","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/15/20 20:54:01 METAR KPHL 160154Z 20013KT 10SM SCT150 24/14 A2986 RMK AO2 SLP111 T02440139","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T21:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.88","56","76","0.00","","-0.03","3","50","29.88","SCT:04 100","29.85","10.00","64","220","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/15/20 21:54:01 METAR KPHL 160254Z 22015KT 10SM SCT100 24/13 A2988 RMK AO2 SLP117 T02440133 53009","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T22:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.89","56","75","0.00","","","","52","29.88","BKN:07 150","29.86","10.00","64","230","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/15/20 22:54:02 METAR KPHL 160354Z 23014KT 10SM BKN150 24/13 A2989 RMK AO2 SLP120 T02390133","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T23:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.90","56","74","0.00","","","","54","29.90","BKN:07 180","29.87","10.00","63","240","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/15/20 23:54:02 METAR KPHL 160454Z 24016KT 10SM BKN180 23/13 A2990 RMK AO2 SLP124 T02330133 402940167","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T00:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.90","57","71","0.00","","-0.02","1","61","29.90","OVC:08 110","29.87","10.00","63","230","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/16/20 00:54:02 METAR KPHL 160554Z 23007KT 10SM OVC110 22/14 A2990 RMK AO2 SLP124 T02170139 10267 20217 51007 (JOC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T01:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.90","57","71","0.00","","","","61","29.89","OVC:08 110","29.87","10.00","63","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/16/20 01:54:02 METAR KPHL 160654Z 24007KT 10SM OVC110 22/14 A2990 RMK AO2 SLP123 T02170139 (JOC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T02:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.90","57","70","0.00","","","","64","29.90","BKN:07 80","29.87","10.00","62","260","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/16/20 02:54:02 METAR KPHL 160754Z 26004KT 10SM BKN080 21/14 A2990 RMK AO2 SLP124 T02110139 (JOC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T03:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.91","57","70","0.00","","-0.01","3","64","29.91","BKN:07 70","29.88","10.00","62","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 03:54:02 METAR KPHL 160854Z 26003KT 10SM BKN070 21/14 A2991 RMK AO2 SLP128 T02110139 53004 (JOC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T04:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","59","70","0.00","","","","68","29.94","FEW:02 37 BKN:07 55 BKN:07 230","29.91","10.00","63","330","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/16/20 04:54:02 METAR KPHL 160954Z 33008KT 10SM FEW037 BKN055 BKN230 21/15 A2994 RMK AO2 SLP138 T02110150 (JOC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T05:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","59","69","0.00","","","","70","29.98","FEW:02 20 SCT:04 40 BKN:07 50","29.95","10.00","63","350","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/16/20 05:54:02 METAR KPHL 161054Z 35006KT 10SM FEW020 SCT040 BKN050 21/15 A2998 RMK AO2 SLP151 T02060150 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T06:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","57","68","0.00","","-0.09","1","68","30.00","FEW:02 27 SCT:04 32 BKN:07 45","29.97","10.00","62","360","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13005/16/20 06:54:02 METAR KPHL 161154Z 36008KT 10SM FEW027 SCT032 BKN045 20/14 A3000 RMK AO2 SLP159 T02000139 10222 20200 51030 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T07:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","55","70","0.00","","","","59","30.03","FEW:02 28 SCT:04 50 BKN:07 70","30.00","10.00","61","360","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/16/20 07:54:02 METAR KPHL 161254Z 36012KT 10SM FEW028 SCT050 BKN070 21/13 A3003 RMK AO2 SLP169 T02110128 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T08:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","53","70","0.00","","","","55","30.05","FEW:02 30 SCT:04 44 SCT:04 65","30.03","10.00","60","360","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11205/16/20 08:54:02 METAR KPHL 161354Z 36011KT 10SM FEW030 SCT044 SCT065 21/12 A3006 RMK AO2 SLP177 T02110117 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T09:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","51","70","0.00","","-0.06","1","51","30.06","FEW:02 35 FEW:02 45 FEW:02 130","30.04","10.00","59","360","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11805/16/20 09:54:02 METAR KPHL 161454Z 36010KT 10SM FEW035 FEW045 FEW130 21/11 A3007 RMK AO2 SLP181 T02110106 51022 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T10:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08","51","73","0.00","","","","46","30.07","FEW:02 35 BKN:07 250","30.05","10.00","60","340","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 10:54:02 METAR KPHL 161554Z 34009KT 10SM FEW035 BKN250 23/11 A3008 RMK AO2 SLP184 T02280106 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T11:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08","51","75","0.00","","","","43","30.07","FEW:02 50 BKN:07 250","30.05","10.00","61","320","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 11:54:02 METAR KPHL 161654Z 32009KT 10SM FEW050 BKN250 24/11 A3008 RMK AO2 SLP184 T02390106 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T12:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","51","75","0.00","","-0.01","0","43","30.07","FEW:02 50 BKN:07 250","30.04","10.00","61","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/16/20 12:54:02 METAR KPHL 161754Z VRB06KT 10SM FEW050 BKN250 24/11 A3007 RMK AO2 SLP182 T02390106 10244 20200 50002 (DH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T13:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08","49","77","0.00","","","","37","30.07","FEW:02 55 BKN:07 250","30.05","10.00","61","050","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 13:54:02 METAR KPHL 161854Z 05003KT 10SM FEW055 BKN250 25/09 A3008 RMK AO2 SLP184 T02500094 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T14:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","47","78","0.00","","","","33","30.07","FEW:02 70 SCT:04 250","30.04","10.00","61","110","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 14:54:02 METAR KPHL 161954Z 11003KT 10SM FEW070 SCT250 26/08 A3007 RMK AO2 SLP183 T02560083 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T15:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08","51","77","0.00","","-0.00","1","40","30.07","FEW:02 70 BKN:07 250","30.05","10.00","62","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11105/16/20 15:54:02 METAR KPHL 162054Z 11007KT 10SM FEW070 BKN250 25/11 A3008 RMK AO2 SLP184 T02500106 51001 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T16:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.08","50","76","0.00","","","","40","30.07","FEW:02 55 BKN:07 250","30.05","10.00","61","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 16:54:02 METAR KPHL 162154Z 11006KT 10SM FEW055 BKN250 24/10 A3008 RMK AO2 SLP184 T02440100 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T17:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.09","52","75","0.00","","","","45","30.09","FEW:02 70 BKN:07 250","30.06","10.00","62","130","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/16/20 17:54:02 METAR KPHL 162254Z 13003KT 10SM FEW070 BKN250 24/11 A3009 RMK AO2 SLP190 T02390111 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T18:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.11","51","71","0.00","","-0.04","3","49","30.11","FEW:02 70 BKN:07 250","30.08","10.00","60","120","16","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12605/16/20 18:54:02 METAR KPHL 162354Z 12010G14KT 10SM FEW070 BKN250 22/11 A3011 RMK AO2 SLP195 T02170106 10261 20217 53012 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T19:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.14","50","67","0.00","","","","55","30.14","BKN:07 250","30.11","10.00","58","140","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/16/20 19:54:01 METAR KPHL 170054Z 14008KT 10SM BKN250 19/10 A3014 RMK AO2 SLP206 T01940100","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T20:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.16","50","66","0.00","","","","56","30.16","BKN:07 240","30.13","10.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/16/20 20:54:01 METAR KPHL 170154Z 00000KT 10SM BKN240 19/10 A3016 RMK AO2 SLP213 T01890100","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T21:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.17","51","64","0.00","","-0.06","1","63","30.16","BKN:07 230","30.14","10.00","57","120","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/16/20 21:54:01 METAR KPHL 170254Z 12003KT 10SM BKN230 18/11 A3017 RMK AO2 SLP215 T01780106 51020","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T22:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.18","50","63","0.00","","","","63","30.18","FEW:02 70 SCT:04 220","30.15","10.00","56","170","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/16/20 22:54:02 METAR KPHL 170354Z 17005KT 10SM FEW070 SCT220 17/10 A3018 RMK AO2 SLP219 T01720100","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-16T23:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.18","49","60","0.00","","","","67","30.18","FEW:02 70 SCT:04 250","30.15","10.00","54","140","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11005/16/20 23:54:02 METAR KPHL 170454Z 14004KT 10SM FEW070 SCT250 16/09 A3018 RMK AO2 SLP219 T01560094 402610156","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-10T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","40","","","0.00","9","45","30.16","","30.09","9.94","33","250","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 02513 10044 21067 30191 40213 50000 90554 333 10072 20017 555 91006=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-10T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","46","","","-0.04","3","44","30.18","","30.11","9.94","38","240","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 22413 10078 21039 30198 40220 53012 91154 333 10094 20039 555 91012=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-10T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","62","","","+0.06","8","22","30.10","","30.03","9.94","45","230","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672408 32966 42315 10167 21050 30171 40192 58021 91754 333 10167 20072 91021 555 91018=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-10T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","60","","","+0.01","5","30","30.01","","29.94","9.94","46","220","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 42209 10156 21022 30140 40162 55004 92354 333 10178 20039 555 91100=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-11T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","49","","","+0.06","8","71","29.94","","29.88","9.94","45","200","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 02004 10094 20044 30117 40139 58022 90554 333 10156 20039 555 91106=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-11T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","50","","||RA","-0.06","3","86","29.94","41","29.88","6.84","48","250","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09872408 11661 82517 10100 20078 30117 40138 53019 69951 761// 91154 333 10178 20083 70005 555 91112=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-11T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","58","","||RA","+0.01","5","41","29.86","57","29.80","9.94","47","270","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09872408 11766 62717 10144 20011 30090 40112 55005 69951 761// 91754 333 10161 20100 91023 555 91118=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-11T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","51","","","-0.08","1","44","29.94","57","29.88","9.94","42","290","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09272408 12766 62915 10106 21011 30117 40139 51026 69951 92354 333 10167 20083 91026 555 91200=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","46","","","-0.04","1","58","30.03","57","29.96","9.94","40","270","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32766 42713 10078 20000 30147 40169 51012 90554 333 10106 20078 555 91206=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","46","","","-0.06","1","56","30.11","57","30.06","9.94","40","280","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09272408 32766 22812 10078 21006 30178 40197 51022 91154 333 10167 20056 70010 91017 555 91212=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","58","","","+0.04","8","31","30.07","57","30.01","9.94","45","290","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672408 32766 42915 10144 21028 30161 40182 58012 91754 333 10144 20078 91020 555 91218=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","57","","","-0.06","3","24","30.11","","30.04","9.94","42","290","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 22910 10139 21067 30174 40197 53022 92354 333 10161 20056 555 91300=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","47","","","-0.05","1","46","30.22","","30.15","9.94","39","360","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 23606 10083 21028 30211 40234 51018 90554 333 10139 20056 555 91306=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","48","","","-0.06","3","42","30.33","","30.27","9.94","39","060","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 00603 10089 21033 30252 40272 53020 91154 333 10161 20050 555 91312=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","61","","","+0.06","8","32","30.28","74","30.22","9.94","47","240","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672408 32866 42412 10161 21006 30232 40254 58019 91754 333 10167 20089 91016 555 91318=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","63","","","","","24","30.24","","30.19","9.94","47","320","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 03207 10172 21039 30222 40242 53000 92354 333 10189 20050 555 91400=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","48","","","-0.00","1","74","30.30","","30.24","9.94","44","080","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 00803 10089 20044 30242 40262 51001 90554 333 10172 20050 555 91406=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T07:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","52","","","-0.01","3","66","30.33","","30.27","9.94","47","070","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32966 40705 10111 20050 30249 40271 53005 91154 333 10189 20067 555 91412=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T13:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","73","","","+0.09","6","33","30.19","74","30.14","9.94","57","220","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672408 32866 42216 10228 20056 30205 40225 56032 91754 333 10228 20111 91026 555 91418=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-14T19:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","68","","","+0.03","6","53","30.09","41","30.03","9.94","58","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072408 32666 82207 10200 20100 30171 40191 56010 92354 333 10233 20067 555 91500=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-15T01:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","62","","","+0.07","6","75","30.01","","29.96","9.94","58","210","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672408 12966 62105 10167 20122 30144 40164 56024 69901 90554 333 10200 20067 555 91506=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
